BLUE[0],BLUE[1],BLUE[2],BLUE[4],BLUE[5],GREEN[0],GREEN[1],GREEN[2],GREEN[3],GREEN[4],GREEN[5],PINK[0],PINK[1],PINK[2],PINK[3],PURPLE[0],PURPLE[1],PURPLE[2],PURPLE[3],PURPLE[4],PURPLE[5],RED[1],RED[2],RED[4],RED[5],YELLOW[1],YELLOW[2],YELLOW[3],YELLOW[4],YELLOW[5]
BLUE[0],BLUE[1],BLUE[2],BLUE[4],BLUE[5],GREEN[0],GREEN[1],GREEN[2],GREEN[3],GREEN[4],GREEN[5],PINK[0],PINK[1],PINK[2],PINK[4],PINK[5],PURPLE[0],PURPLE[1],PURPLE[2],PURPLE[3],PURPLE[4],PURPLE[5],RED[1],RED[2],RED[5],YELLOW[1],YELLOW[2],YELLOW[3],YELLOW[4],YELLOW[5]
BLUE[0],BLUE[1],BLUE[2],BLUE[4],BLUE[5],GREEN[0],GREEN[1],GREEN[2],GREEN[3],GREEN[4],GREEN[5],PINK[0],PINK[1],PINK[2],PINK[4],PINK[5],PURPLE[0],PURPLE[1],PURPLE[2],PURPLE[4],PURPLE[5],RED[1],RED[2],RED[4],RED[5],YELLOW[1],YELLOW[2],YELLOW[3],YELLOW[4],YELLOW[5]
BLUE[0],BLUE[1],BLUE[2],BLUE[4],BLUE[5],GREEN[0],GREEN[1],GREEN[2],GREEN[3],GREEN[4],GREEN[5],PINK[0],PINK[1],PINK[2],PURPLE[0],PURPLE[1],PURPLE[2],PURPLE[3],PURPLE[4],PURPLE[5],RED[1],RED[2],RED[4],RED[5],YELLOW[0],YELLOW[1],YELLOW[2],YELLOW[3],YELLOW[4],YELLOW[5]
BLUE[0],BLUE[1],BLUE[2],BLUE[4],GREEN[0],GREEN[1],GREEN[2],GREEN[3],GREEN[4],GREEN[5],PINK[0],PINK[1],PINK[2],PINK[4],PINK[5],PURPLE[0],PURPLE[1],PURPLE[2],PURPLE[3],PURPLE[4],PURPLE[5],RED[1],RED[2],RED[4],RED[5],YELLOW[1],YELLOW[2],YELLOW[3],YELLOW[4],YELLOW[5]
BLUE[0],BLUE[1],BLUE[4],BLUE[5],GREEN[0],GREEN[1],GREEN[2],GREEN[3],GREEN[4],GREEN[5],PINK[0],PINK[1],PINK[2],PINK[3],PINK[4],PURPLE[0],PURPLE[1],PURPLE[2],PURPLE[3],PURPLE[4],PURPLE[5],RED[1],RED[2],RED[5],YELLOW[0],YELLOW[1],YELLOW[2],YELLOW[3],YELLOW[4],YELLOW[5]
BLUE[0],BLUE[1],BLUE[4],BLUE[5],GREEN[0],GREEN[1],GREEN[2],GREEN[3],GREEN[4],GREEN[5],PINK[0],PINK[1],PINK[2],PINK[3],PINK[4],PURPLE[0],PURPLE[1],PURPLE[2],PURPLE[4],PURPLE[5],RED[1],RED[2],RED[4],RED[5],YELLOW[0],YELLOW[1],YELLOW[2],YELLOW[3],YELLOW[4],YELLOW[5]
BLUE[0],BLUE[1],BLUE[4],GREEN[0],GREEN[1],GREEN[2],GREEN[3],GREEN[4],GREEN[5],PINK[0],PINK[1],PINK[2],PINK[3],PINK[4],PURPLE[0],PURPLE[1],PURPLE[2],PURPLE[3],PURPLE[4],PURPLE[5],RED[1],RED[2],RED[4],RED[5],YELLOW[0],YELLOW[1],YELLOW[2],YELLOW[3],YELLOW[4],YELLOW[5]
